datetime,time_days,flux
2020-02-01 03:40:00,31.152778,1.006809
2020-02-01 03:50:00,31.159722,1.004336
2020-02-01 04:00:00,31.166667,1.008006
2020-02-01 04:10:00,31.173611,1.005829
2020-02-01 04:20:00,31.180556,1.006837
2020-02-01 04:30:00,31.1875,1.003477
2020-02-01 04:40:00,31.194444,1.004419
2020-02-01 04:50:00,31.201389,1.004768
2020-02-01 05:00:00,31.208333,1.008078
2020-02-01 05:10:00,31.215278,1.010151
2020-02-01 05:20:00,31.222222,1.003966
2020-02-01 05:30:00,31.229167,1.008692
2020-02-01 05:40:00,31.236111,1.000597
2020-02-01 05:50:00,31.243056,1.003056
2020-02-01 06:00:00,31.25,1.003665
2020-02-01 06:10:00,31.256944,1.002701
2020-02-01 06:20:00,31.263889,1.002144
2020-02-01 06:30:00,31.270833,1.007155
2020-02-01 06:40:00,31.277778,1.005607
2020-02-01 06:50:00,31.284722,1.00711
2020-02-01 07:00:00,31.291667,1.007907
2020-02-01 07:10:00,31.298611,1.006864
2020-02-01 07:20:00,31.305556,1.007863
2020-02-01 07:30:00,31.3125,1.006063
2020-02-01 07:40:00,31.319444,1.003288
2020-02-01 07:50:00,31.326389,1.008918
2020-02-01 08:00:00,31.333333,1.004819
2020-02-01 08:10:00,31.340278,1.00397
2020-02-01 08:20:00,31.347222,1.005882
2020-02-01 08:30:00,31.354167,1.004062
2020-02-01 08:40:00,31.361111,1.005318
2020-02-01 08:50:00,31.368056,1.007238
2020-02-01 09:00:00,31.375,1.007266
2020-02-01 09:10:00,31.381944,1.004167
2020-02-01 09:20:00,31.388889,1.005208
2020-02-01 09:30:00,31.395833,1.009129
2020-02-01 09:40:00,31.402778,1.0077
2020-02-01 09:50:00,31.409722,1.011663
2020-02-01 10:00:00,31.416667,1.009441
2020-02-01 10:10:00,31.423611,1.009366
2020-02-01 10:20:00,31.430556,1.003051
2020-02-01 10:30:00,31.4375,1.008445
2020-02-01 10:40:00,31.444444,1.006417
2020-02-01 10:50:00,31.451389,1.005186
2020-02-01 11:00:00,31.458333,1.006998
2020-02-01 11:10:00,31.465278,1.008955
2020-02-01 11:20:00,31.472222,1.007857
2020-02-01 11:30:00,31.479167,1.004422
2020-02-01 11:40:00,31.486111,1.008488
2020-02-01 11:50:00,31.493056,1.005051
2020-02-01 12:00:00,31.5,1.007199
2020-02-01 12:10:00,31.506944,1.005911
2020-02-01 12:20:00,31.513889,1.006135
2020-02-01 12:30:00,31.520833,1.00861
2020-02-01 12:40:00,31.527778,1.004105
2020-02-01 12:50:00,31.534722,1.01158
2020-02-01 13:00:00,31.541667,1.002176
2020-02-01 13:10:00,31.548611,1.005246
2020-02-01 13:20:00,31.555556,1.007676
2020-02-01 13:30:00,31.5625,1.008222
2020-02-01 13:40:00,31.569444,1.006521
2020-02-01 13:50:00,31.576389,1.006639
2020-02-01 14:00:00,31.583333,1.007818
2020-02-01 14:10:00,31.590278,1.006224
2020-02-01 14:20:00,31.597222,1.010294
2020-02-01 14:30:00,31.604167,1.008919
2020-02-01 14:40:00,31.611111,1.009012
2020-02-01 14:50:00,31.618056,1.004423
2020-02-01 15:00:00,31.625,1.006649
2020-02-01 15:10:00,31.631944,1.006104
2020-02-01 15:20:00,31.638889,1.00435
2020-02-01 15:30:00,31.645833,1.007772
2020-02-01 15:40:00,31.652778,1.005535
2020-02-01 15:50:00,31.659722,1.008525
2020-02-01 16:00:00,31.666667,1.004218
2020-02-01 16:10:00,31.673611,1.011198
2020-02-01 16:20:00,31.680556,1.004666
2020-02-01 16:30:00,31.6875,1.007462
2020-02-01 16:40:00,31.694444,1.0089
2020-02-01 16:50:00,31.701389,1.005499
2020-02-01 17:00:00,31.708333,1.009063
2020-02-01 17:10:00,31.715278,1.003864
2020-02-01 17:20:00,31.722222,1.010573
2020-02-01 17:30:00,31.729167,1.006983
2020-02-01 17:40:00,31.736111,1.005462
2020-02-01 17:50:00,31.743056,1.006209
2020-02-01 18:00:00,31.75,1.008984
2020-02-01 18:10:00,31.756944,1.005505
2020-02-01 18:20:00,31.763889,1.005096
2020-02-01 18:30:00,31.770833,1.00642
2020-02-01 18:40:00,31.777778,1.004034
2020-02-01 18:50:00,31.784722,1.011531
2020-02-01 19:00:00,31.791667,1.005567
2020-02-01 19:10:00,31.798611,1.009065
2020-02-01 19:20:00,31.805556,1.007512
2020-02-01 19:30:00,31.8125,1.004529
2020-02-01 19:40:00,31.819444,1.006978
2020-02-01 19:50:00,31.826389,1.008954
2020-02-01 20:00:00,31.833333,1.006525
2020-02-01 20:10:00,31.840278,1.00998
2020-02-01 20:20:00,31.847222,1.009552
2020-02-01 20:30:00,31.854167,1.009296
2020-02-01 20:40:00,31.861111,1.00585
2020-02-01 20:50:00,31.868056,1.0043
2020-02-01 21:00:00,31.875,1.005466
2020-02-01 21:10:00,31.881944,1.00749
2020-02-01 21:20:00,31.888889,1.008364
2020-02-01 21:30:00,31.895833,1.00157
2020-02-01 21:40:00,31.902778,1.006978
2020-02-01 21:50:00,31.909722,1.007392
2020-02-01 22:00:00,31.916667,1.006302
2020-02-01 22:10:00,31.923611,1.010222
2020-02-01 22:20:00,31.930556,1.008047
2020-02-01 22:30:00,31.9375,1.010266
2020-02-01 22:40:00,31.944444,1.006448
2020-02-01 22:50:00,31.951389,1.009329
2020-02-01 23:00:00,31.958333,1.011071
2020-02-01 23:10:00,31.965278,1.010259
2020-02-01 23:20:00,31.972222,1.004246
2020-02-01 23:30:00,31.979167,1.006339
2020-02-01 23:40:00,31.986111,1.006107
2020-02-01 23:50:00,31.993056,1.008189
2020-02-02 00:00:00,32.0,1.008678
2020-02-02 00:10:00,32.006944,1.00486
2020-02-02 00:20:00,32.013889,1.007122
2020-02-02 00:30:00,32.020833,1.001898
2020-02-02 00:40:00,32.027778,1.010548
2020-02-02 00:50:00,32.034722,1.005656
2020-02-02 01:00:00,32.041667,1.007072
2020-02-02 01:10:00,32.048611,1.006152
2020-02-02 01:20:00,32.055556,1.009785
2020-02-02 01:30:00,32.0625,0.99982
2020-02-02 01:40:00,32.069444,1.006866
2020-02-02 01:50:00,32.076389,1.006636
2020-02-02 02:00:00,32.083333,1.00576
2020-02-02 02:10:00,32.090278,1.011202
2020-02-02 02:20:00,32.097222,1.004661
2020-02-02 02:30:00,32.104167,1.008801
2020-02-02 02:40:00,32.111111,1.007754
2020-02-02 02:50:00,32.118056,1.010009
2020-02-02 03:00:00,32.125,1.005179
2020-02-02 03:10:00,32.131944,1.005006
2020-02-02 03:20:00,32.138889,1.00957
2020-02-02 03:30:00,32.145833,1.007884
2020-02-02 03:40:00,32.152778,1.002949
2020-02-02 03:50:00,32.159722,1.005454
2020-02-02 04:00:00,32.166667,1.007758
2020-02-02 04:10:00,32.173611,1.008877
2020-02-02 04:20:00,32.180556,1.005074
2020-02-02 04:30:00,32.1875,0.999476
2020-02-02 04:40:00,32.194444,1.008059
2020-02-02 04:50:00,32.201389,1.003689
2020-02-02 05:00:00,32.208333,1.001685
2020-02-02 05:10:00,32.215278,0.999637
2020-02-02 05:20:00,32.222222,1.008741
2020-02-02 05:30:00,32.229167,1.007016
2020-02-02 05:40:00,32.236111,1.006118
2020-02-02 05:50:00,32.243056,1.010142
2020-02-02 06:00:00,32.25,1.008251
2020-02-02 06:10:00,32.256944,1.010685
2020-02-02 06:20:00,32.263889,1.00315
2020-02-02 06:30:00,32.270833,1.006532
2020-02-02 06:40:00,32.277778,1.002563
2020-02-02 06:50:00,32.284722,1.006018
2020-02-02 07:00:00,32.291667,1.005956
2020-02-02 07:10:00,32.298611,1.00813
2020-02-02 07:20:00,32.305556,1.006663
2020-02-02 07:30:00,32.3125,1.008094
2020-02-02 07:40:00,32.319444,1.008279
2020-02-02 07:50:00,32.326389,1.011893
2020-02-02 08:00:00,32.333333,1.005702
2020-02-02 08:10:00,32.340278,1.004122
2020-02-02 08:20:00,32.347222,1.007075
2020-02-02 08:30:00,32.354167,1.004438
2020-02-02 08:40:00,32.361111,1.010132
2020-02-02 08:50:00,32.368056,1.005703
2020-02-02 09:00:00,32.375,1.004981
2020-02-02 09:10:00,32.381944,1.0052
2020-02-02 09:20:00,32.388889,1.008157
2020-02-02 09:30:00,32.395833,1.00595
2020-02-02 09:40:00,32.402778,1.004723
2020-02-02 09:50:00,32.409722,1.010473
2020-02-02 10:00:00,32.416667,1.004151
2020-02-02 10:10:00,32.423611,1.006363
2020-02-02 10:20:00,32.430556,1.007886
2020-02-02 10:30:00,32.4375,1.002159
2020-02-02 10:40:00,32.444444,1.007419
2020-02-02 10:50:00,32.451389,1.003562
2020-02-02 11:00:00,32.458333,1.008238
2020-02-02 11:10:00,32.465278,1.003755
2020-02-02 11:20:00,32.472222,1.007874
2020-02-02 11:30:00,32.479167,1.008887
2020-02-02 11:40:00,32.486111,1.008256
2020-02-02 11:50:00,32.493056,1.006711
2020-02-02 12:00:00,32.5,1.005484
2020-02-02 12:10:00,32.506944,1.004601
2020-02-02 12:20:00,32.513889,1.009699
2020-02-02 12:30:00,32.520833,1.004251
2020-02-02 12:40:00,32.527778,1.003386
2020-02-02 12:50:00,32.534722,1.007621
2020-02-02 13:00:00,32.541667,1.003946
2020-02-02 13:10:00,32.548611,1.003539
2020-02-02 13:20:00,32.555556,1.002284
2020-02-02 13:30:00,32.5625,1.004663
2020-02-02 13:40:00,32.569444,1.005642
2020-02-02 13:50:00,32.576389,1.006434
2020-02-02 14:00:00,32.583333,1.008182
2020-02-02 14:10:00,32.590278,1.007098
2020-02-02 14:20:00,32.597222,1.00528
2020-02-02 14:30:00,32.604167,1.005239
2020-02-02 14:40:00,32.611111,1.006986
2020-02-02 14:50:00,32.618056,1.008868
2020-02-02 15:00:00,32.625,1.005979
2020-02-02 15:10:00,32.631944,1.004466
2020-02-02 15:20:00,32.638889,1.003133
2020-02-02 15:30:00,32.645833,1.001977
2020-02-02 15:40:00,32.652778,1.007232
2020-02-02 15:50:00,32.659722,1.006986
2020-02-02 16:00:00,32.666667,1.006959
2020-02-02 16:10:00,32.673611,1.005169
2020-02-02 16:20:00,32.680556,1.008983
2020-02-02 16:30:00,32.6875,1.00423
2020-02-02 16:40:00,32.694444,1.007802
2020-02-02 16:50:00,32.701389,1.005292
2020-02-02 17:00:00,32.708333,1.003841
2020-02-02 17:10:00,32.715278,1.006817
2020-02-02 17:20:00,32.722222,1.006334
2020-02-02 17:30:00,32.729167,1.006175
2020-02-02 17:40:00,32.736111,1.005459
2020-02-02 17:50:00,32.743056,1.005134
2020-02-02 18:00:00,32.75,1.011173
2020-02-02 18:10:00,32.756944,1.008135
2020-02-02 18:20:00,32.763889,1.006954
2020-02-02 18:30:00,32.770833,1.005399
2020-02-02 18:40:00,32.777778,1.00761
2020-02-02 18:50:00,32.784722,1.006359
2020-02-02 19:00:00,32.791667,1.005101
2020-02-02 19:10:00,32.798611,1.004248
2020-02-02 19:20:00,32.805556,1.004776
2020-02-02 19:30:00,32.8125,0.997024
2020-02-02 19:40:00,32.819444,1.005447
2020-02-02 19:50:00,32.826389,1.003671
2020-02-02 20:00:00,32.833333,1.008844
2020-02-02 20:10:00,32.840278,1.004882
2020-02-02 20:20:00,32.847222,1.001831
2020-02-02 20:30:00,32.854167,1.004649
2020-02-02 20:40:00,32.861111,1.002129
2020-02-02 20:50:00,32.868056,1.005898
2020-02-02 21:00:00,32.875,1.005411
2020-02-02 21:10:00,32.881944,1.007048
2020-02-02 21:20:00,32.888889,1.002646
2020-02-02 21:30:00,32.895833,1.004677
2020-02-02 21:40:00,32.902778,1.001149
2020-02-02 21:50:00,32.909722,1.006284
2020-02-02 22:00:00,32.916667,1.005797
2020-02-02 22:10:00,32.923611,1.005708
2020-02-02 22:20:00,32.930556,1.004441
2020-02-02 22:30:00,32.9375,1.005442
2020-02-02 22:40:00,32.944444,1.008384
2020-02-02 22:50:00,32.951389,1.003629
2020-02-02 23:00:00,32.958333,1.004656
2020-02-02 23:10:00,32.965278,1.001562
2020-02-02 23:20:00,32.972222,1.002075
2020-02-02 23:30:00,32.979167,1.004457
2020-02-02 23:40:00,32.986111,1.00694
2020-02-02 23:50:00,32.993056,1.003507
2020-02-03 00:00:00,33.0,1.003525
2020-02-03 00:10:00,33.006944,1.003064
2020-02-03 00:20:00,33.013889,1.002711
2020-02-03 00:30:00,33.020833,1.004752
2020-02-03 00:40:00,33.027778,1.000238
2020-02-03 00:50:00,33.034722,1.00715
2020-02-03 01:00:00,33.041667,1.002251
2020-02-03 01:10:00,33.048611,1.005685
2020-02-03 01:20:00,33.055556,1.000672
2020-02-03 01:30:00,33.0625,1.005485
2020-02-03 01:40:00,33.069444,1.005458
2020-02-03 01:50:00,33.076389,1.004704
2020-02-03 02:00:00,33.083333,1.001223
2020-02-03 02:10:00,33.090278,1.004299
2020-02-03 02:20:00,33.097222,1.000682
2020-02-03 02:30:00,33.104167,1.002973
2020-02-03 02:40:00,33.111111,1.006144
2020-02-03 02:50:00,33.118056,1.005527
2020-02-03 03:00:00,33.125,1.003538
2020-02-03 03:10:00,33.131944,1.001028
2020-02-03 03:20:00,33.138889,1.005043
2020-02-03 03:30:00,33.145833,1.003442
2020-02-03 03:40:00,33.152778,0.997557
2020-02-03 03:50:00,33.159722,1.005279
2020-02-03 04:00:00,33.166667,1.003226
2020-02-03 04:10:00,33.173611,1.006256
2020-02-03 04:20:00,33.180556,1.000476
2020-02-03 04:30:00,33.1875,0.995236
2020-02-03 04:40:00,33.194444,1.003839
2020-02-03 04:50:00,33.201389,1.003834
2020-02-03 05:00:00,33.208333,0.998842
2020-02-03 05:10:00,33.215278,1.000586
2020-02-03 05:20:00,33.222222,1.009883
2020-02-03 05:30:00,33.229167,1.002194
2020-02-03 05:40:00,33.236111,1.004749
2020-02-03 05:50:00,33.243056,1.001258
2020-02-03 06:00:00,33.25,0.997621
2020-02-03 06:10:00,33.256944,1.002384
2020-02-03 06:20:00,33.263889,1.002109
2020-02-03 06:30:00,33.270833,1.001735
2020-02-03 06:40:00,33.277778,1.002411
2020-02-03 06:50:00,33.284722,1.003321
2020-02-03 07:00:00,33.291667,1.002247
2020-02-03 07:10:00,33.298611,0.999424
2020-02-03 07:20:00,33.305556,1.003762
2020-02-03 07:30:00,33.3125,0.997635
2020-02-03 07:40:00,33.319444,0.997345
2020-02-03 07:50:00,33.326389,1.00428
2020-02-03 08:00:00,33.333333,1.003662
2020-02-03 08:10:00,33.340278,1.002212
2020-02-03 08:20:00,33.347222,0.998829
2020-02-03 08:30:00,33.354167,1.000509
2020-02-03 08:40:00,33.361111,1.001584
2020-02-03 08:50:00,33.368056,0.998212
2020-02-03 09:00:00,33.375,1.000316
2020-02-03 09:10:00,33.381944,1.003755
2020-02-03 09:20:00,33.388889,1.005654
2020-02-03 09:30:00,33.395833,1.000998
2020-02-03 09:40:00,33.402778,1.003899
2020-02-03 09:50:00,33.409722,0.997183
2020-02-03 10:00:00,33.416667,1.003578
2020-02-03 10:10:00,33.423611,0.99988
2020-02-03 10:20:00,33.430556,1.002619
2020-02-03 10:30:00,33.4375,1.001192
2020-02-03 10:40:00,33.444444,1.005073
2020-02-03 10:50:00,33.451389,0.999547
2020-02-03 11:00:00,33.458333,1.003262
2020-02-03 11:10:00,33.465278,1.000955
2020-02-03 11:20:00,33.472222,1.001219
2020-02-03 11:30:00,33.479167,1.001115
2020-02-03 11:40:00,33.486111,0.999421
2020-02-03 11:50:00,33.493056,1.00146
2020-02-03 12:00:00,33.5,1.001299
2020-02-03 12:10:00,33.506944,1.002019
2020-02-03 12:20:00,33.513889,1.001587
2020-02-03 12:30:00,33.520833,1.003331
2020-02-03 12:40:00,33.527778,1.003604
2020-02-03 12:50:00,33.534722,0.998629
2020-02-03 13:00:00,33.541667,1.003387
2020-02-03 13:10:00,33.548611,0.99821
2020-02-03 13:20:00,33.555556,1.002605
2020-02-03 13:30:00,33.5625,1.002644
2020-02-03 13:40:00,33.569444,0.996277
2020-02-03 13:50:00,33.576389,1.001247
2020-02-03 14:00:00,33.583333,0.999803
2020-02-03 14:10:00,33.590278,0.999037
2020-02-03 14:20:00,33.597222,1.004271
2020-02-03 14:30:00,33.604167,0.999219
2020-02-03 14:40:00,33.611111,0.998797
2020-02-03 14:50:00,33.618056,1.000961
2020-02-03 15:00:00,33.625,1.002446
2020-02-03 15:10:00,33.631944,1.000337
2020-02-03 15:20:00,33.638889,1.003567
2020-02-03 15:30:00,33.645833,1.001938
2020-02-03 15:40:00,33.652778,0.995124
2020-02-03 15:50:00,33.659722,0.999205
2020-02-03 16:00:00,33.666667,0.999084
2020-02-03 16:10:00,33.673611,1.001646
2020-02-03 16:20:00,33.680556,0.993845
2020-02-03 16:30:00,33.6875,1.006739
2020-02-03 16:40:00,33.694444,1.001653
2020-02-03 16:50:00,33.701389,0.988657
2020-02-03 17:00:00,33.708333,0.991198
2020-02-03 17:10:00,33.715278,0.994063
2020-02-03 17:20:00,33.722222,0.99034
2020-02-03 17:30:00,33.729167,0.990494
2020-02-03 17:40:00,33.736111,0.988408
2020-02-03 17:50:00,33.743056,0.987687
2020-02-03 18:00:00,33.75,0.986811
2020-02-03 18:10:00,33.756944,0.985894
2020-02-03 18:20:00,33.763889,0.986201
2020-02-03 18:30:00,33.770833,0.984501
2020-02-03 18:40:00,33.777778,0.987647
2020-02-03 18:50:00,33.784722,0.983585
2020-02-03 19:00:00,33.791667,0.988233
2020-02-03 19:10:00,33.798611,0.987624
2020-02-03 19:20:00,33.805556,0.988042
2020-02-03 19:30:00,33.8125,0.986328
2020-02-03 19:40:00,33.819444,0.995285
2020-02-03 19:50:00,33.826389,0.990953
2020-02-03 20:00:00,33.833333,0.9844
2020-02-03 20:10:00,33.840278,0.988053
2020-02-03 20:20:00,33.847222,0.98591
2020-02-03 20:30:00,33.854167,0.984854
2020-02-03 20:40:00,33.861111,0.983999
2020-02-03 20:50:00,33.868056,0.988389
2020-02-03 21:00:00,33.875,0.985565
2020-02-03 21:10:00,33.881944,1.001647
2020-02-03 21:20:00,33.888889,1.001672
2020-02-03 21:30:00,33.895833,1.002582
2020-02-03 21:40:00,33.902778,0.996976
2020-02-03 21:50:00,33.909722,1.000255
2020-02-03 22:00:00,33.916667,1.000607
2020-02-03 22:10:00,33.923611,0.9978
2020-02-03 22:20:00,33.930556,0.997016
2020-02-03 22:30:00,33.9375,1.002929
2020-02-03 22:40:00,33.944444,0.999433
2020-02-03 22:50:00,33.951389,1.000415
2020-02-03 23:00:00,33.958333,0.996729
2020-02-03 23:10:00,33.965278,0.995696
2020-02-03 23:20:00,33.972222,0.997281
2020-02-03 23:30:00,33.979167,0.998354
2020-02-03 23:40:00,33.986111,0.995964
2020-02-03 23:50:00,33.993056,0.99856
2020-02-04 00:00:00,34.0,0.994323
2020-02-04 00:10:00,34.006944,0.995705
2020-02-04 00:20:00,34.013889,1.000142
2020-02-04 00:30:00,34.020833,0.999935
2020-02-04 00:40:00,34.027778,0.997406
2020-02-04 00:50:00,34.034722,0.995802
2020-02-04 01:00:00,34.041667,0.995738
2020-02-04 01:10:00,34.048611,0.997334
2020-02-04 01:20:00,34.055556,0.999839
2020-02-04 01:30:00,34.0625,1.000509
2020-02-04 01:40:00,34.069444,0.996908
2020-02-04 01:50:00,34.076389,0.995226
2020-02-04 02:00:00,34.083333,0.99874
2020-02-04 02:10:00,34.090278,0.995973
2020-02-04 02:20:00,34.097222,0.996697
2020-02-04 02:30:00,34.104167,1.001267
2020-02-04 02:40:00,34.111111,0.999982
2020-02-04 02:50:00,34.118056,0.998271
2020-02-04 03:00:00,34.125,0.994657
2020-02-04 03:10:00,34.131944,0.998327
2020-02-04 03:20:00,34.138889,1.000416
2020-02-04 03:30:00,34.145833,0.996782
2020-02-04 03:40:00,34.152778,1.00106
2020-02-04 03:50:00,34.159722,1.000876
2020-02-04 04:00:00,34.166667,1.001765
2020-02-04 04:10:00,34.173611,0.998331
2020-02-04 04:20:00,34.180556,0.998998
2020-02-04 04:30:00,34.1875,1.001027
2020-02-04 04:40:00,34.194444,0.998572
2020-02-04 04:50:00,34.201389,0.996162
2020-02-04 05:00:00,34.208333,0.996256
2020-02-04 05:10:00,34.215278,0.997936
2020-02-04 05:20:00,34.222222,0.994076
2020-02-04 05:30:00,34.229167,0.996907
2020-02-04 05:40:00,34.236111,0.999969
2020-02-04 05:50:00,34.243056,0.991712
2020-02-04 06:00:00,34.25,1.000989
2020-02-04 06:10:00,34.256944,0.999922
2020-02-04 06:20:00,34.263889,0.995929
2020-02-04 06:30:00,34.270833,0.9984
2020-02-04 06:40:00,34.277778,0.997013
2020-02-04 06:50:00,34.284722,1.000043
2020-02-04 07:00:00,34.291667,0.999388
2020-02-04 07:10:00,34.298611,0.993395
2020-02-04 07:20:00,34.305556,0.998327
2020-02-04 07:30:00,34.3125,0.996308
2020-02-04 07:40:00,34.319444,0.996993
2020-02-04 07:50:00,34.326389,0.994929
2020-02-04 08:00:00,34.333333,1.001084
2020-02-04 08:10:00,34.340278,0.999278
2020-02-04 08:20:00,34.347222,0.994793
2020-02-04 08:30:00,34.354167,0.99327
2020-02-04 08:40:00,34.361111,0.995607
2020-02-04 08:50:00,34.368056,0.997622
2020-02-04 09:00:00,34.375,0.997101
2020-02-04 09:10:00,34.381944,0.999598
2020-02-04 09:20:00,34.388889,0.998405
2020-02-04 09:30:00,34.395833,0.998819
2020-02-04 09:40:00,34.402778,0.997177
2020-02-04 09:50:00,34.409722,0.992852
2020-02-04 10:00:00,34.416667,0.995801
2020-02-04 10:10:00,34.423611,0.998906
2020-02-04 10:20:00,34.430556,0.996093
2020-02-04 10:30:00,34.4375,0.997445
2020-02-04 10:40:00,34.444444,0.995357
2020-02-04 10:50:00,34.451389,0.993545
2020-02-04 11:00:00,34.458333,0.995777
2020-02-04 11:10:00,34.465278,0.996825
2020-02-04 11:20:00,34.472222,0.994379
2020-02-04 11:30:00,34.479167,0.995396
2020-02-04 11:40:00,34.486111,0.993603
2020-02-04 11:50:00,34.493056,0.998717
2020-02-04 12:00:00,34.5,0.995149
2020-02-04 12:10:00,34.506944,0.999485
2020-02-04 12:20:00,34.513889,0.999642
2020-02-04 12:30:00,34.520833,0.995585
2020-02-04 12:40:00,34.527778,0.993234
2020-02-04 12:50:00,34.534722,0.990508
2020-02-04 13:00:00,34.541667,0.99201
2020-02-04 13:10:00,34.548611,0.992224
2020-02-04 13:20:00,34.555556,0.999073
2020-02-04 13:30:00,34.5625,0.995884
2020-02-04 13:40:00,34.569444,0.996537
2020-02-04 13:50:00,34.576389,0.989981
2020-02-04 14:00:00,34.583333,0.992506
2020-02-04 14:10:00,34.590278,0.997687
2020-02-04 14:20:00,34.597222,0.996155
2020-02-04 14:30:00,34.604167,0.99504
2020-02-04 14:40:00,34.611111,0.996789
2020-02-04 14:50:00,34.618056,0.999436
2020-02-04 15:00:00,34.625,0.994763
2020-02-04 15:10:00,34.631944,0.995459
2020-02-04 15:20:00,34.638889,0.995737
2020-02-04 15:30:00,34.645833,1.001206
2020-02-04 15:40:00,34.652778,0.989948
2020-02-04 15:50:00,34.659722,0.996875
2020-02-04 16:00:00,34.666667,0.99485
2020-02-04 16:10:00,34.673611,0.996525
2020-02-04 16:20:00,34.680556,0.993436
2020-02-04 16:30:00,34.6875,0.994928
2020-02-04 16:40:00,34.694444,0.9968
2020-02-04 16:50:00,34.701389,1.002775
2020-02-04 17:00:00,34.708333,0.996985
2020-02-04 17:10:00,34.715278,0.992816
2020-02-04 17:20:00,34.722222,0.993849
2020-02-04 17:30:00,34.729167,0.993747
2020-02-04 17:40:00,34.736111,0.990364
2020-02-04 17:50:00,34.743056,0.994
2020-02-04 18:00:00,34.75,0.99663
2020-02-04 18:10:00,34.756944,0.991585
2020-02-04 18:20:00,34.763889,0.997365
2020-02-04 18:30:00,34.770833,0.995936
2020-02-04 18:40:00,34.777778,0.992855
2020-02-04 18:50:00,34.784722,0.99431
2020-02-04 19:00:00,34.791667,0.998633
2020-02-04 19:10:00,34.798611,0.996445
2020-02-04 19:20:00,34.805556,0.994608
2020-02-04 19:30:00,34.8125,0.993966
2020-02-04 19:40:00,34.819444,0.994726
2020-02-04 19:50:00,34.826389,0.99323
2020-02-04 20:00:00,34.833333,0.989222
2020-02-04 20:10:00,34.840278,0.999564
2020-02-04 20:20:00,34.847222,0.994822
2020-02-04 20:30:00,34.854167,0.995405
2020-02-04 20:40:00,34.861111,0.99424
2020-02-04 20:50:00,34.868056,0.992523
2020-02-04 21:00:00,34.875,0.993872
2020-02-04 21:10:00,34.881944,0.990315
2020-02-04 21:20:00,34.888889,0.999982
2020-02-04 21:30:00,34.895833,0.99118
2020-02-04 21:40:00,34.902778,0.991663
2020-02-04 21:50:00,34.909722,0.993119
2020-02-04 22:00:00,34.916667,0.997417
2020-02-04 22:10:00,34.923611,0.99421
2020-02-04 22:20:00,34.930556,0.991061
2020-02-04 22:30:00,34.9375,0.997265
2020-02-04 22:40:00,34.944444,0.995935
2020-02-04 22:50:00,34.951389,0.995431
2020-02-04 23:00:00,34.958333,0.995853
2020-02-04 23:10:00,34.965278,1.000028
2020-02-04 23:20:00,34.972222,0.999484
2020-02-04 23:30:00,34.979167,0.992283
2020-02-04 23:40:00,34.986111,0.998039
2020-02-04 23:50:00,34.993056,0.994916
2020-02-05 00:00:00,35.0,0.995186
2020-02-05 00:10:00,35.006944,0.989687
2020-02-05 00:20:00,35.013889,0.993472
2020-02-05 00:30:00,35.020833,0.991846
2020-02-05 00:40:00,35.027778,0.995928
2020-02-05 00:50:00,35.034722,0.996516
2020-02-05 01:00:00,35.041667,0.988633
2020-02-05 01:10:00,35.048611,0.993745
2020-02-05 01:20:00,35.055556,0.996586
2020-02-05 01:30:00,35.0625,0.993296
2020-02-05 01:40:00,35.069444,0.995567
2020-02-05 01:50:00,35.076389,0.994604
2020-02-05 02:00:00,35.083333,0.994563
2020-02-05 02:10:00,35.090278,0.993012
2020-02-05 02:20:00,35.097222,0.990632
2020-02-05 02:30:00,35.104167,0.990852
2020-02-05 02:40:00,35.111111,0.995412
2020-02-05 02:50:00,35.118056,0.99367
2020-02-05 03:00:00,35.125,0.993259
2020-02-05 03:10:00,35.131944,0.992529
2020-02-05 03:20:00,35.138889,0.99281
2020-02-05 03:30:00,35.145833,0.996174
2020-02-05 03:40:00,35.152778,0.992703
2020-02-05 03:50:00,35.159722,0.990172
2020-02-05 04:00:00,35.166667,0.995369
2020-02-05 04:10:00,35.173611,0.992982
2020-02-05 04:20:00,35.180556,0.993558
2020-02-05 04:30:00,35.1875,0.997484
2020-02-05 04:40:00,35.194444,0.993399
2020-02-05 04:50:00,35.201389,0.994159
2020-02-05 05:00:00,35.208333,0.990475
2020-02-05 05:10:00,35.215278,0.992859
2020-02-05 05:20:00,35.222222,0.994919
2020-02-05 05:30:00,35.229167,0.989493
2020-02-05 05:40:00,35.236111,0.99387
2020-02-05 05:50:00,35.243056,0.993607
2020-02-05 06:00:00,35.25,0.993446
2020-02-05 06:10:00,35.256944,0.995923
2020-02-05 06:20:00,35.263889,0.994154
2020-02-05 06:30:00,35.270833,0.997001
2020-02-05 06:40:00,35.277778,0.99081
2020-02-05 06:50:00,35.284722,0.993622
2020-02-05 07:00:00,35.291667,0.993482
2020-02-05 07:10:00,35.298611,0.990587
2020-02-05 07:20:00,35.305556,0.99564
2020-02-05 07:30:00,35.3125,0.99905
2020-02-05 07:40:00,35.319444,0.993186
2020-02-05 07:50:00,35.326389,0.99448
2020-02-05 08:00:00,35.333333,0.993419
2020-02-05 08:10:00,35.340278,0.991414
2020-02-05 08:20:00,35.347222,0.988637
2020-02-05 08:30:00,35.354167,0.991415
2020-02-05 08:40:00,35.361111,0.98969
2020-02-05 08:50:00,35.368056,0.997422
2020-02-05 09:00:00,35.375,0.992865
